,Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status,YYYY,Timestamp,Month,DD,hr
3557,6/16/18 15:00,48,50,16.6,21.3,62,573,32.3,20,0,2018,2018-06-16 15:00:00,6,16,15
3558,6/16/18 16:00,54,78,16.6,19.4,72,573,28.3,26,0,2018,2018-06-16 16:00:00,6,16,16
3559,6/16/18 17:00,54,59,16.6,19.8,61,573,27.2,24,0,2018,2018-06-16 17:00:00,6,16,17
3560,6/16/18 18:00,84,111,16.6,20.5,61,573,27.7,24,0,2018,2018-06-16 18:00:00,6,16,18
3561,6/16/18 19:00,139,181,16.6,19.0,77,574,27.4,27,0,2018,2018-06-16 19:00:00,6,16,19
3562,6/16/18 20:00,143,99,16.6,18.7,76,574,27.1,28,0,2018,2018-06-16 20:00:00,6,16,20
3563,6/16/18 21:00,95,101,16.6,18.1,80,575,26.6,29,0,2018,2018-06-16 21:00:00,6,16,21
3564,6/16/18 22:00,100,114,16.6,17.5,82,575,26.0,30,0,2018,2018-06-16 22:00:00,6,16,22
3565,6/16/18 23:00,109,120,16.6,17.1,84,575,25.5,31,0,2018,2018-06-16 23:00:00,6,16,23
3566,6/17/18 0:00,104,87,16.6,16.5,85,574,24.9,31,0,2018,2018-06-17 00:00:00,6,17,0
3567,6/17/18 1:00,75,75,16.6,16.0,87,574,24.5,32,0,2018,2018-06-17 01:00:00,6,17,1
3568,6/17/18 2:00,61,41,16.6,15.7,85,574,23.9,32,0,2018,2018-06-17 02:00:00,6,17,2
3569,6/17/18 3:00,32,32,16.6,15.7,81,574,23.7,31,0,2018,2018-06-17 03:00:00,6,17,3
3570,6/17/18 4:00,33,41,16.6,15.4,82,574,23.6,31,0,2018,2018-06-17 04:00:00,6,17,4
3571,6/17/18 5:00,41,55,16.6,15.3,80,574,23.3,30,0,2018,2018-06-17 05:00:00,6,17,5
3572,6/17/18 6:00,63,78,16.6,15.9,75,574,23.4,29,0,2018,2018-06-17 06:00:00,6,17,6
3573,6/17/18 7:00,96,117,16.6,19.4,58,574,25.7,24,0,2018,2018-06-17 07:00:00,6,17,7
3574,6/17/18 8:00,90,65,16.6,21.2,54,574,29.1,21,0,2018,2018-06-17 08:00:00,6,17,8
3575,6/17/18 9:00,48,56,16.6,22.6,47,574,31.8,17,0,2018,2018-06-17 09:00:00,6,17,9
3576,6/17/18 10:00,56,66,16.6,23.6,50,574,33.1,18,0,2018,2018-06-17 10:00:00,6,17,10
3577,6/17/18 11:00,54,47,16.6,24.0,48,574,34.1,17,0,2018,2018-06-17 11:00:00,6,17,11
3578,6/17/18 12:00,37,34,16.6,24.4,42,573,34.0,15,0,2018,2018-06-17 12:00:00,6,17,12
3579,6/17/18 13:00,37,43,16.6,25.7,36,573,34.6,14,0,2018,2018-06-17 13:00:00,6,17,13
3580,6/17/18 14:00,32,30,16.7,23.2,45,572,33.4,16,0,2018,2018-06-17 14:00:00,6,17,14
3581,6/17/18 15:00,37,48,16.6,23.4,48,572,32.8,17,0,2018,2018-06-17 15:00:00,6,17,15
3582,6/17/18 16:00,38,39,16.6,22.9,51,572,32.0,19,0,2018,2018-06-17 16:00:00,6,17,16
3585,6/17/18 19:00,58,107,16.6,20.8,68,573,27.8,27,0,2018,2018-06-17 19:00:00,6,17,19
3586,6/17/18 20:00,108,109,16.6,19.6,74,573,27.9,27,0,2018,2018-06-17 20:00:00,6,17,20
3590,6/18/18 6:00,60,86,16.6,16.6,75,573,23.6,30,0,2018,2018-06-18 06:00:00,6,18,6
3593,6/18/18 10:00,44,55,16.6,22.6,56,573,31.8,20,0,2018,2018-06-18 10:00:00,6,18,10
3594,6/18/18 11:00,49,44,16.6,22.5,51,573,32.6,18,0,2018,2018-06-18 11:00:00,6,18,11
3595,6/18/18 12:00,47,66,16.6,21.5,59,572,31.7,20,0,2018,2018-06-18 12:00:00,6,18,12
3596,6/18/18 13:00,68,67,16.6,21.7,59,572,30.4,21,0,2018,2018-06-18 13:00:00,6,18,13
3597,6/18/18 14:00,55,54,16.6,23.6,50,572,32.6,19,0,2018,2018-06-18 14:00:00,6,18,14
3598,6/18/18 15:00,51,60,16.6,21.1,62,572,32.2,20,0,2018,2018-06-18 15:00:00,6,18,15
3599,6/18/18 16:00,67,79,16.6,20.5,67,571,29.6,24,0,2018,2018-06-18 16:00:00,6,18,16
3600,6/18/18 17:00,67,71,16.6,21.2,59,571,29.4,23,0,2018,2018-06-18 17:00:00,6,18,17
3601,6/18/18 18:00,78,71,16.6,20.1,68,572,29.1,24,0,2018,2018-06-18 18:00:00,6,18,18
3602,6/18/18 19:00,64,66,16.6,19.1,73,572,27.9,27,0,2018,2018-06-18 19:00:00,6,18,19
3603,6/18/18 20:00,54,40,16.6,17.9,71,573,27.1,25,0,2018,2018-06-18 20:00:00,6,18,20
3604,6/18/18 21:00,67,96,16.6,18.0,73,573,26.3,27,0,2018,2018-06-18 21:00:00,6,18,21
3605,6/18/18 22:00,89,82,16.6,18.7,72,573,26.6,27,0,2018,2018-06-18 22:00:00,6,18,22
3606,6/18/18 23:00,75,79,16.6,18.2,72,573,26.5,27,0,2018,2018-06-18 23:00:00,6,18,23
3607,6/19/18 0:00,72,75,16.6,17.5,77,573,26.0,29,0,2018,2018-06-19 00:00:00,6,19,0
3608,6/19/18 1:00,66,56,16.6,16.8,81,573,25.4,30,0,2018,2018-06-19 01:00:00,6,19,1
3609,6/19/18 2:00,53,63,16.6,16.6,79,572,25.1,29,0,2018,2018-06-19 02:00:00,6,19,2
3610,6/19/18 3:00,56,56,16.6,15.9,82,573,24.6,30,0,2018,2018-06-19 03:00:00,6,19,3
3611,6/19/18 4:00,52,47,16.6,15.9,81,573,24.2,31,0,2018,2018-06-19 04:00:00,6,19,4
3612,6/19/18 5:00,53,61,16.6,16.1,80,573,24.4,30,0,2018,2018-06-19 05:00:00,6,19,5
3613,6/19/18 6:00,51,52,16.6,16.6,80,573,24.6,31,0,2018,2018-06-19 06:00:00,6,19,6
3614,6/19/18 7:00,49,47,16.6,18.1,73,574,25.6,29,0,2018,2018-06-19 07:00:00,6,19,7
3615,6/19/18 8:00,41,46,16.6,20.0,63,574,28.0,25,0,2018,2018-06-19 08:00:00,6,19,8
3616,6/19/18 9:00,45,53,16.6,21.7,57,574,30.9,21,0,2018,2018-06-19 09:00:00,6,19,9
3617,6/19/18 10:00,47,49,16.6,22.8,51,573,32.7,18,0,2018,2018-06-19 10:00:00,6,19,10
3618,6/19/18 11:00,48,43,16.6,21.3,65,573,31.9,22,0,2018,2018-06-19 11:00:00,6,19,11
3619,6/19/18 12:00,38,45,16.6,20.1,74,573,29.9,25,0,2018,2018-06-19 12:00:00,6,19,12
3620,6/19/18 13:00,45,40,16.7,13.3,95,573,25.1,28,0,2018,2018-06-19 13:00:00,6,19,13
3621,6/19/18 14:00,62,94,16.6,17.2,80,572,23.7,32,0,2018,2018-06-19 14:00:00,6,19,14
3622,6/19/18 15:00,85,96,16.6,21.7,59,572,27.6,26,0,2018,2018-06-19 15:00:00,6,19,15
3623,6/19/18 16:00,65,33,16.6,22.4,55,572,31.0,20,0,2018,2018-06-19 16:00:00,6,19,16
3624,6/19/18 17:00,45,58,16.6,21.5,58,572,30.5,21,0,2018,2018-06-19 17:00:00,6,19,17
3627,6/19/18 21:00,108,128,16.6,17.8,83,574,25.6,31,0,2018,2018-06-19 21:00:00,6,19,21
3628,6/19/18 22:00,121,112,16.6,18.2,78,574,25.9,30,0,2018,2018-06-19 22:00:00,6,19,22
3629,6/19/18 23:00,89,106,16.6,18.2,77,574,26.3,29,0,2018,2018-06-19 23:00:00,6,19,23
3630,6/20/18 0:00,108,109,16.6,17.1,84,574,25.7,31,0,2018,2018-06-20 00:00:00,6,20,0
3631,6/20/18 1:00,74,60,16.6,17.0,82,573,25.5,31,0,2018,2018-06-20 01:00:00,6,20,1
3632,6/20/18 2:00,45,30,16.6,16.1,87,573,25.0,32,0,2018,2018-06-20 02:00:00,6,20,2
3633,6/20/18 3:00,30,29,16.6,15.0,94,573,23.8,34,0,2018,2018-06-20 03:00:00,6,20,3
3634,6/20/18 4:00,26,40,16.6,14.0,96,573,22.5,35,0,2018,2018-06-20 04:00:00,6,20,4
3635,6/20/18 5:00,46,58,16.6,14.2,94,574,22.1,35,0,2018,2018-06-20 05:00:00,6,20,5
3636,6/20/18 6:00,83,112,16.6,14.4,91,574,22.2,33,0,2018,2018-06-20 06:00:00,6,20,6
3637,6/20/18 7:00,96,82,16.6,15.6,82,574,23.3,31,0,2018,2018-06-20 07:00:00,6,20,7
3638,6/20/18 8:00,73,82,16.6,18.2,70,575,25.9,27,0,2018,2018-06-20 08:00:00,6,20,8
3639,6/20/18 9:00,79,85,16.6,20.6,60,575,29.3,22,0,2018,2018-06-20 09:00:00,6,20,9
3640,6/20/18 10:00,68,43,16.6,20.9,60,575,31.1,20,0,2018,2018-06-20 10:00:00,6,20,10
3641,6/20/18 11:00,45,54,16.6,21.6,60,574,31.0,21,0,2018,2018-06-20 11:00:00,6,20,11
3642,6/20/18 12:00,43,43,16.6,22.8,55,574,32.4,20,0,2018,2018-06-20 12:00:00,6,20,12
3643,6/20/18 13:00,40,36,16.6,21.9,59,573,32.0,20,0,2018,2018-06-20 13:00:00,6,20,13
3644,6/20/18 14:00,40,45,16.6,20.3,70,573,30.1,24,0,2018,2018-06-20 14:00:00,6,20,14
3645,6/20/18 15:00,67,96,16.6,20.2,72,573,28.4,27,0,2018,2018-06-20 15:00:00,6,20,15
3646,6/20/18 16:00,95,100,16.6,20.2,69,573,28.7,25,0,2018,2018-06-20 16:00:00,6,20,16
3647,6/20/18 17:00,91,79,16.7,16.1,83,573,27.0,26,0,2018,2018-06-20 17:00:00,6,20,17
3648,6/20/18 18:00,64,72,16.6,14.8,91,574,22.6,33,0,2018,2018-06-20 18:00:00,6,20,18
3649,6/20/18 19:00,81,84,16.6,17.0,68,574,23.1,29,0,2018,2018-06-20 19:00:00,6,20,19
3650,6/20/18 20:00,90,108,16.6,17.8,59,574,24.1,25,0,2018,2018-06-20 20:00:00,6,20,20
3651,6/20/18 21:00,110,127,16.6,17.2,66,574,25.0,25,0,2018,2018-06-20 21:00:00,6,20,21
3652,6/20/18 22:00,121,132,16.6,16.4,70,575,24.5,26,0,2018,2018-06-20 22:00:00,6,20,22
3653,6/20/18 23:00,116,96,16.6,16.7,71,575,24.2,28,0,2018,2018-06-20 23:00:00,6,20,23
3654,6/21/18 0:00,77,65,16.6,17.3,70,574,24.3,28,0,2018,2018-06-21 00:00:00,6,21,0
3655,6/21/18 1:00,58,60,16.6,16.6,74,574,24.5,29,0,2018,2018-06-21 01:00:00,6,21,1
3656,6/21/18 2:00,55,59,16.6,14.9,83,574,23.4,31,0,2018,2018-06-21 02:00:00,6,21,2
3657,6/21/18 3:00,58,62,16.6,14.2,86,574,22.5,32,0,2018,2018-06-21 03:00:00,6,21,3
3658,6/21/18 4:00,58,59,16.6,14.1,86,574,22.0,33,0,2018,2018-06-21 04:00:00,6,21,4
3659,6/21/18 5:00,61,77,16.6,14.4,86,574,22.0,34,0,2018,2018-06-21 05:00:00,6,21,5
3660,6/21/18 6:00,79,106,16.6,15.0,83,575,22.5,33,0,2018,2018-06-21 06:00:00,6,21,6
3661,6/21/18 7:00,122,122,16.6,15.5,83,575,23.3,30,0,2018,2018-06-21 07:00:00,6,21,7
3662,6/21/18 8:00,95,80,16.6,17.1,75,575,25.6,28,0,2018,2018-06-21 08:00:00,6,21,8
3663,6/21/18 9:00,71,73,16.6,19.1,68,575,28.2,24,0,2018,2018-06-21 09:00:00,6,21,9
3664,6/21/18 10:00,67,72,16.6,20.8,61,575,30.5,21,0,2018,2018-06-21 10:00:00,6,21,10
3665,6/21/18 11:00,70,73,16.6,21.2,61,575,31.7,21,0,2018,2018-06-21 11:00:00,6,21,11
3666,6/21/18 12:00,65,60,16.6,22.0,59,574,31.7,21,0,2018,2018-06-21 12:00:00,6,21,12
3667,6/21/18 13:00,57,57,16.6,23.2,53,574,32.9,19,0,2018,2018-06-21 13:00:00,6,21,13
3668,6/21/18 14:00,48,45,16.6,22.3,55,573,32.8,19,0,2018,2018-06-21 14:00:00,6,21,14
3669,6/21/18 15:00,45,57,16.6,19.7,68,573,30.4,22,0,2018,2018-06-21 15:00:00,6,21,15
3670,6/21/18 16:00,61,88,16.6,18.9,72,573,27.3,27,0,2018,2018-06-21 16:00:00,6,21,16
3671,6/21/18 17:00,84,61,16.6,19.7,59,573,28.1,22,0,2018,2018-06-21 17:00:00,6,21,17
3672,6/21/18 18:00,51,55,16.6,18.7,57,574,27.6,21,0,2018,2018-06-21 18:00:00,6,21,18
3673,6/21/18 19:00,57,56,16.6,18.2,64,575,26.7,24,0,2018,2018-06-21 19:00:00,6,21,19
3674,6/21/18 20:00,53,44,16.6,16.4,74,575,25.2,27,0,2018,2018-06-21 20:00:00,6,21,20
3675,6/21/18 21:00,57,88,16.6,16.5,75,575,24.4,29,0,2018,2018-06-21 21:00:00,6,21,21
3676,6/21/18 22:00,97,112,16.6,16.8,74,575,24.7,28,0,2018,2018-06-21 22:00:00,6,21,22
3677,6/21/18 23:00,95,66,16.6,17.0,71,575,25.0,27,0,2018,2018-06-21 23:00:00,6,21,23
3678,6/22/18 0:00,50,46,16.6,17.1,70,575,25.1,27,0,2018,2018-06-22 00:00:00,6,22,0
3679,6/22/18 1:00,44,42,16.6,16.3,77,574,24.7,29,0,2018,2018-06-22 01:00:00,6,22,1
3680,6/22/18 2:00,38,43,16.6,16.1,76,574,24.3,29,0,2018,2018-06-22 02:00:00,6,22,2
3681,6/22/18 3:00,48,60,16.6,15.6,79,574,24.0,30,0,2018,2018-06-22 03:00:00,6,22,3
3682,6/22/18 4:00,48,33,16.6,15.8,76,574,23.8,29,0,2018,2018-06-22 04:00:00,6,22,4
3683,6/22/18 5:00,37,47,16.6,15.2,79,574,23.4,30,0,2018,2018-06-22 05:00:00,6,22,5
3684,6/22/18 6:00,64,99,16.6,14.7,82,575,22.7,30,0,2018,2018-06-22 06:00:00,6,22,6
3685,6/22/18 7:00,108,118,16.6,17.0,72,575,24.0,28,0,2018,2018-06-22 07:00:00,6,22,7
3686,6/22/18 8:00,83,69,16.6,19.1,62,575,26.9,24,0,2018,2018-06-22 08:00:00,6,22,8
3687,6/22/18 9:00,54,58,16.6,20.7,56,575,29.4,21,0,2018,2018-06-22 09:00:00,6,22,9
3688,6/22/18 10:00,59,55,16.6,21.3,59,575,31.0,21,0,2018,2018-06-22 10:00:00,6,22,10
3689,6/22/18 11:00,49,49,16.6,21.5,60,575,31.6,20,0,2018,2018-06-22 11:00:00,6,22,11
3690,6/22/18 12:00,44,48,16.6,21.2,59,574,31.0,21,0,2018,2018-06-22 12:00:00,6,22,12
3691,6/22/18 13:00,54,63,16.6,22.2,59,573,31.0,22,0,2018,2018-06-22 13:00:00,6,22,13
3692,6/22/18 14:00,65,57,16.6,20.1,63,573,31.0,20,0,2018,2018-06-22 14:00:00,6,22,14
3693,6/22/18 15:00,38,35,16.7,14.8,88,574,25.3,28,0,2018,2018-06-22 15:00:00,6,22,15
3694,6/22/18 16:00,82,131,16.6,15.8,83,574,23.7,31,0,2018,2018-06-22 16:00:00,6,22,16
3695,6/22/18 17:00,105,126,16.6,16.4,80,574,23.6,30,0,2018,2018-06-22 17:00:00,6,22,17
3696,6/22/18 18:00,138,158,16.6,16.8,76,573,24.4,28,0,2018,2018-06-22 18:00:00,6,22,18
3697,6/22/18 19:00,108,58,16.6,17.4,61,573,24.6,24,0,2018,2018-06-22 19:00:00,6,22,19
3698,6/22/18 20:00,57,54,16.6,17.7,60,573,25.0,24,0,2018,2018-06-22 20:00:00,6,22,20
3699,6/22/18 21:00,50,61,16.6,17.3,64,574,25.2,24,0,2018,2018-06-22 21:00:00,6,22,21
3700,6/22/18 22:00,58,57,16.6,16.4,71,574,24.8,26,0,2018,2018-06-22 22:00:00,6,22,22
3701,6/22/18 23:00,56,65,16.6,16.1,71,574,24.1,27,0,2018,2018-06-22 23:00:00,6,22,23
3702,6/23/18 0:00,59,58,16.6,16.0,72,574,23.8,28,0,2018,2018-06-23 00:00:00,6,23,0
3703,6/23/18 1:00,40,36,16.6,15.8,76,573,23.6,29,0,2018,2018-06-23 01:00:00,6,23,1
3704,6/23/18 2:00,35,38,16.6,15.1,79,573,23.1,30,0,2018,2018-06-23 02:00:00,6,23,2
3705,6/23/18 3:00,34,37,16.6,14.8,81,573,22.8,31,0,2018,2018-06-23 03:00:00,6,23,3
3706,6/23/18 4:00,34,36,16.6,15.3,79,574,23.1,31,0,2018,2018-06-23 04:00:00,6,23,4
3707,6/23/18 5:00,39,41,16.6,15.0,81,574,23.1,31,0,2018,2018-06-23 05:00:00,6,23,5
3708,6/23/18 6:00,46,66,16.6,15.1,80,574,22.9,31,0,2018,2018-06-23 06:00:00,6,23,6
3709,6/23/18 7:00,73,87,16.6,17.3,68,574,24.2,27,0,2018,2018-06-23 07:00:00,6,23,7
3710,6/23/18 8:00,66,45,16.6,19.2,59,575,27.0,23,0,2018,2018-06-23 08:00:00,6,23,8
3711,6/23/18 9:00,42,47,16.6,19.8,60,575,29.2,22,0,2018,2018-06-23 09:00:00,6,23,9
3712,6/23/18 10:00,40,34,16.7,19.8,63,575,29.6,22,0,2018,2018-06-23 10:00:00,6,23,10
3713,6/23/18 11:00,34,38,16.6,20.7,58,574,30.3,21,0,2018,2018-06-23 11:00:00,6,23,11
3714,6/23/18 12:00,36,40,16.6,20.7,60,574,30.7,21,0,2018,2018-06-23 12:00:00,6,23,12
3715,6/23/18 13:00,42,33,16.7,18.2,79,573,27.6,28,0,2018,2018-06-23 13:00:00,6,23,13
3716,6/23/18 14:00,42,46,16.6,17.4,78,573,26.7,27,0,2018,2018-06-23 14:00:00,6,23,14
3717,6/23/18 15:00,38,37,16.7,15.6,82,573,24.2,30,0,2018,2018-06-23 15:00:00,6,23,15
3718,6/23/18 16:00,41,50,16.6,17.5,70,572,25.0,28,0,2018,2018-06-23 16:00:00,6,23,16
3719,6/23/18 17:00,39,45,16.6,17.7,67,573,25.6,26,0,2018,2018-06-23 17:00:00,6,23,17
3720,6/23/18 18:00,57,71,16.6,16.9,75,573,25.3,28,0,2018,2018-06-23 18:00:00,6,23,18
3721,6/23/18 19:00,73,63,16.6,16.9,70,573,25.0,27,0,2018,2018-06-23 19:00:00,6,23,19
3722,6/23/18 20:00,54,45,16.6,16.5,72,573,24.7,27,0,2018,2018-06-23 20:00:00,6,23,20
3723,6/23/18 21:00,33,34,16.6,15.7,80,573,23.9,31,0,2018,2018-06-23 21:00:00,6,23,21
3724,6/23/18 22:00,34,33,16.6,16.3,72,573,23.8,28,0,2018,2018-06-23 22:00:00,6,23,22
3725,6/23/18 23:00,33,44,16.6,16.9,67,574,24.2,27,0,2018,2018-06-23 23:00:00,6,23,23
3726,6/24/18 0:00,39,38,16.6,16.5,69,574,24.4,27,0,2018,2018-06-24 00:00:00,6,24,0
3727,6/24/18 1:00,42,46,16.6,15.7,75,573,24.3,28,0,2018,2018-06-24 01:00:00,6,24,1
3728,6/24/18 2:00,37,36,16.6,15.5,76,573,24.0,28,0,2018,2018-06-24 02:00:00,6,24,2
3729,6/24/18 3:00,28,36,16.6,15.3,78,573,23.7,29,0,2018,2018-06-24 03:00:00,6,24,3
3730,6/24/18 4:00,30,25,16.6,15.2,77,573,23.4,29,0,2018,2018-06-24 04:00:00,6,24,4
3731,6/24/18 5:00,32,33,16.6,14.6,81,573,22.9,31,0,2018,2018-06-24 05:00:00,6,24,5
3732,6/24/18 6:00,37,53,16.6,14.5,84,574,22.8,31,0,2018,2018-06-24 06:00:00,6,24,6
3733,6/24/18 7:00,66,67,16.6,16.1,76,574,23.7,29,0,2018,2018-06-24 07:00:00,6,24,7
3734,6/24/18 8:00,49,42,16.6,16.4,75,574,24.9,28,0,2018,2018-06-24 08:00:00,6,24,8
3735,6/24/18 9:00,43,47,16.6,17.9,71,574,26.1,27,0,2018,2018-06-24 09:00:00,6,24,9
3736,6/24/18 10:00,44,49,16.6,19.9,64,574,29.1,23,0,2018,2018-06-24 10:00:00,6,24,10
3737,6/24/18 11:00,47,42,16.6,21.0,60,574,30.4,21,0,2018,2018-06-24 11:00:00,6,24,11
3738,6/24/18 12:00,34,33,16.6,21.7,56,573,31.5,20,0,2018,2018-06-24 12:00:00,6,24,12
3739,6/24/18 13:00,36,33,16.7,19.5,70,573,30.0,23,0,2018,2018-06-24 13:00:00,6,24,13
3740,6/24/18 14:00,44,56,16.6,19.4,66,572,28.3,24,0,2018,2018-06-24 14:00:00,6,24,14
3741,6/24/18 15:00,56,47,16.6,18.5,66,572,27.8,23,0,2018,2018-06-24 15:00:00,6,24,15
3742,6/24/18 16:00,45,39,16.6,16.2,79,572,25.1,28,0,2018,2018-06-24 16:00:00,6,24,16
3743,6/24/18 17:00,44,58,16.6,17.9,72,572,24.9,29,0,2018,2018-06-24 17:00:00,6,24,17
3744,6/24/18 18:00,71,83,16.6,17.8,73,572,25.9,27,0,2018,2018-06-24 18:00:00,6,24,18
3745,6/24/18 19:00,74,71,16.6,17.1,75,573,25.5,28,0,2018,2018-06-24 19:00:00,6,24,19
3746,6/24/18 20:00,71,84,16.6,17.1,73,573,25.2,27,0,2018,2018-06-24 20:00:00,6,24,20
3747,6/24/18 21:00,80,77,16.6,17.1,72,573,25.3,27,0,2018,2018-06-24 21:00:00,6,24,21
3748,6/24/18 22:00,53,34,16.6,16.9,71,573,25.1,27,0,2018,2018-06-24 22:00:00,6,24,22
3749,6/24/18 23:00,30,35,16.6,16.8,70,573,24.8,27,0,2018,2018-06-24 23:00:00,6,24,23
3750,6/25/18 0:00,36,37,16.6,16.5,71,573,24.5,27,0,2018,2018-06-25 00:00:00,6,25,0
3751,6/25/18 1:00,37,40,16.6,15.9,74,573,24.1,28,0,2018,2018-06-25 01:00:00,6,25,1
3752,6/25/18 2:00,38,44,16.6,15.2,78,573,23.5,29,0,2018,2018-06-25 02:00:00,6,25,2
3753,6/25/18 3:00,37,36,16.6,14.9,82,573,23.2,31,0,2018,2018-06-25 03:00:00,6,25,3
3754,6/25/18 4:00,30,29,16.6,15.8,78,573,23.3,31,0,2018,2018-06-25 04:00:00,6,25,4
3755,6/25/18 5:00,32,34,16.7,14.6,89,573,22.7,33,0,2018,2018-06-25 05:00:00,6,25,5
3756,6/25/18 6:00,32,40,16.6,14.4,86,573,22.1,33,0,2018,2018-06-25 06:00:00,6,25,6
3757,6/25/18 7:00,50,74,16.6,15.2,85,574,22.6,33,0,2018,2018-06-25 07:00:00,6,25,7
3758,6/25/18 8:00,83,88,16.6,16.5,79,574,23.8,30,0,2018,2018-06-25 08:00:00,6,25,8
3759,6/25/18 9:00,58,47,16.6,18.4,67,574,25.6,27,0,2018,2018-06-25 09:00:00,6,25,9
3760,6/25/18 10:00,49,51,16.6,19.0,64,574,27.4,24,0,2018,2018-06-25 10:00:00,6,25,10
3761,6/25/18 11:00,49,52,16.6,20.2,60,574,28.6,23,0,2018,2018-06-25 11:00:00,6,25,11
3762,6/25/18 12:00,44,52,16.6,21.9,51,573,30.7,19,0,2018,2018-06-25 12:00:00,6,25,12
3763,6/25/18 13:00,57,56,16.6,22.8,49,573,32.4,17,0,2018,2018-06-25 13:00:00,6,25,13
3764,6/25/18 14:00,44,32,16.6,22.9,49,572,33.0,17,0,2018,2018-06-25 14:00:00,6,25,14
3765,6/25/18 15:00,42,53,16.6,21.1,57,572,31.8,19,0,2018,2018-06-25 15:00:00,6,25,15
3766,6/25/18 16:00,37,28,16.7,15.1,81,572,25.7,26,0,2018,2018-06-25 16:00:00,6,25,16
3767,6/25/18 17:00,52,71,16.6,16.4,74,572,23.4,30,0,2018,2018-06-25 17:00:00,6,25,17
3768,6/25/18 18:00,86,136,16.6,17.6,66,572,24.4,27,0,2018,2018-06-25 18:00:00,6,25,18
3769,6/25/18 19:00,120,92,16.6,16.6,73,573,24.5,28,0,2018,2018-06-25 19:00:00,6,25,19
3770,6/25/18 20:00,110,158,16.6,16.1,84,573,24.3,30,0,2018,2018-06-25 20:00:00,6,25,20
3771,6/25/18 21:00,131,92,16.6,15.8,80,574,23.6,30,0,2018,2018-06-25 21:00:00,6,25,21
3772,6/25/18 22:00,54,40,16.6,16.2,76,573,23.5,30,0,2018,2018-06-25 22:00:00,6,25,22
3773,6/25/18 23:00,45,48,16.6,15.3,81,573,23.4,31,0,2018,2018-06-25 23:00:00,6,25,23
3774,6/26/18 0:00,35,33,16.6,15.1,81,573,23.1,31,0,2018,2018-06-26 00:00:00,6,26,0
3775,6/26/18 1:00,40,51,16.6,15.4,78,573,23.1,30,0,2018,2018-06-26 01:00:00,6,26,1
3776,6/26/18 2:00,33,15,16.7,14.1,86,573,22.6,32,0,2018,2018-06-26 02:00:00,6,26,2
3777,6/26/18 3:00,13,18,16.6,13.9,87,573,21.7,35,0,2018,2018-06-26 03:00:00,6,26,3
3778,6/26/18 4:00,22,22,16.6,13.6,92,573,21.4,36,0,2018,2018-06-26 04:00:00,6,26,4
3779,6/26/18 5:00,20,27,16.6,13.8,89,573,21.4,36,0,2018,2018-06-26 05:00:00,6,26,5
3780,6/26/18 6:00,36,39,16.6,13.5,93,574,21.3,36,0,2018,2018-06-26 06:00:00,6,26,6
3781,6/26/18 7:00,44,58,16.6,14.0,93,574,21.7,36,0,2018,2018-06-26 07:00:00,6,26,7
3782,6/26/18 8:00,58,50,16.6,17.7,71,574,24.6,29,0,2018,2018-06-26 08:00:00,6,26,8
3783,6/26/18 9:00,53,69,16.6,19.4,67,574,28.1,25,0,2018,2018-06-26 09:00:00,6,26,9
3784,6/26/18 10:00,55,50,16.6,19.8,64,574,29.6,23,0,2018,2018-06-26 10:00:00,6,26,10
3785,6/26/18 11:00,47,54,16.6,20.4,66,574,29.5,24,0,2018,2018-06-26 11:00:00,6,26,11
3786,6/26/18 12:00,51,41,16.6,20.9,66,573,30.7,23,0,2018,2018-06-26 12:00:00,6,26,12
3787,6/26/18 13:00,29,35,16.7,19.6,74,573,29.2,26,0,2018,2018-06-26 13:00:00,6,26,13
3788,6/26/18 14:00,45,42,16.6,17.3,77,572,27.9,25,0,2018,2018-06-26 14:00:00,6,26,14
3789,6/26/18 15:00,35,44,16.6,14.0,96,572,23.1,33,0,2018,2018-06-26 15:00:00,6,26,15
3790,6/26/18 16:00,60,74,16.6,15.4,87,573,23.0,34,0,2018,2018-06-26 16:00:00,6,26,16
3791,6/26/18 17:00,73,90,16.6,15.1,90,572,22.7,35,0,2018,2018-06-26 17:00:00,6,26,17
3792,6/26/18 18:00,104,121,16.6,15.9,87,572,23.3,34,0,2018,2018-06-26 18:00:00,6,26,18
3793,6/26/18 19:00,110,117,16.6,15.6,90,573,23.3,34,0,2018,2018-06-26 19:00:00,6,26,19
3794,6/26/18 20:00,129,172,16.6,15.5,92,573,23.5,32,0,2018,2018-06-26 20:00:00,6,26,20
3795,6/26/18 21:00,139,121,16.6,15.0,90,573,23.2,33,0,2018,2018-06-26 21:00:00,6,26,21
3796,6/26/18 22:00,94,77,16.6,14.7,87,574,22.7,33,0,2018,2018-06-26 22:00:00,6,26,22
3797,6/26/18 23:00,78,83,16.6,14.4,88,574,22.4,33,0,2018,2018-06-26 23:00:00,6,26,23
3798,6/27/18 0:00,68,48,16.6,14.2,89,573,22.2,34,0,2018,2018-06-27 00:00:00,6,27,0
3799,6/27/18 1:00,38,47,16.6,14.5,86,573,22.5,33,0,2018,2018-06-27 01:00:00,6,27,1
3800,6/27/18 2:00,49,42,16.6,13.7,90,573,22.2,33,0,2018,2018-06-27 02:00:00,6,27,2
